,MS SubClass,MS Zoning,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition,Bldg Type,Overall Qual,Exter Qual,Bsmt Qual,BsmtFin Type 1,Total Bsmt SF,Heating QC,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Kitchen Qual,TotRms AbvGrd,Garage Area,Paved Drive,Sale Type,SalePrice,tot_baths,tot_bed_bath,tot_liv_area
1199,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,8,4,4.0,GLQ,1616.0,Ex,1629,1.0,0.0,4,9,808.0,Y,WD ,270000,2.0,5.0,3245.0
1200,20,RL,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,6,3,3.0,ALQ,1084.0,TA,1080,0.0,0.0,3,5,484.0,Y,WD ,134000,1.5,4.5,2164.0
1201,60,RL,Low,AllPub,Inside,Mod,NoRidge,Norm,1Fam,7,4,4.0,GLQ,1347.0,Ex,2646,1.0,0.0,4,9,656.0,Y,WD ,260000,2.5,6.5,3993.0
1202,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,Unf,738.0,Gd,1491,0.0,0.0,4,7,484.0,Y,WD ,168675,2.5,5.5,2229.0
1203,80,RL,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,6,3,4.0,LwQ,392.0,Gd,1694,0.0,0.0,3,7,398.0,Y,WD ,160000,2.5,5.5,2086.0
1204,50,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,2.0,Unf,684.0,Gd,1080,0.0,0.0,4,5,0.0,N,WD ,95000,1.0,4.0,1764.0
1205,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,6,4,4.0,Unf,704.0,Ex,1422,0.0,0.0,4,7,440.0,Y,WD ,173000,2.5,5.5,2126.0
1206,20,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,7,4,4.0,Unf,1293.0,Ex,1301,1.0,0.0,4,5,572.0,Y,New,187750,2.0,4.0,2594.0
1207,60,RL,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,7,3,4.0,Unf,791.0,Gd,2093,0.0,0.0,3,7,542.0,Y,WD ,215000,2.5,5.5,2884.0
1208,20,RL,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,5,3,3.0,BLQ,1073.0,Gd,1073,0.0,0.0,3,6,270.0,Y,WD ,120000,1.0,4.0,2146.0
1209,20,RL,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,7,4,4.0,GLQ,1494.0,Ex,1506,1.0,0.0,4,7,672.0,Y,WD ,249000,2.0,5.0,3000.0
1210,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,RRA,1Fam,7,3,3.0,BLQ,1334.0,Gd,1334,1.0,0.0,3,7,477.0,Y,WD ,164500,2.0,5.0,2668.0
1211,120,RM,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,TwnhsE,7,4,0.0,Na,0.0,Gd,1295,0.0,0.0,4,5,312.0,Y,WD ,230000,2.0,4.0,1295.0
1212,70,RM,Lvl,AllPub,Corner,Gtl,OldTown,Street,1Fam,7,3,3.0,Rec,672.0,Gd,1344,1.0,0.0,4,6,456.0,Y,WD ,140000,1.5,4.5,2016.0
1213,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,ALQ,732.0,TA,732,1.0,0.0,3,4,240.0,Y,WD ,118900,1.0,3.0,1464.0
1214,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,Unf,1468.0,Ex,1468,0.0,0.0,4,6,904.0,Y,WD ,239900,2.0,5.0,2936.0
1215,120,RL,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,TwnhsE,6,3,4.0,ALQ,1069.0,Gd,1069,0.0,1.0,3,4,440.0,Y,WD ,146300,2.0,4.0,2138.0
1216,120,RM,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,TwnhsE,5,3,4.0,GLQ,1040.0,Gd,1040,0.0,0.0,3,6,499.0,Y,WD ,124000,1.0,4.0,2080.0
1217,190,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,2fmCon,5,3,4.0,ALQ,925.0,TA,999,1.0,0.0,3,6,308.0,Y,WD ,130000,1.0,4.0,1924.0
1218,20,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,7,3,4.0,Unf,1349.0,Ex,1349,0.0,0.0,3,6,539.0,Y,WD ,179000,2.0,5.0,2698.0
1219,20,RL,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,7,3,4.0,Unf,1424.0,Ex,1442,0.0,0.0,3,5,500.0,Y,WD ,180500,2.0,5.0,2866.0
1220,30,RM,Lvl,AllPub,Corner,Gtl,OldTown,Street,1Fam,4,3,3.0,Unf,747.0,TA,747,0.0,0.0,3,4,220.0,Y,WD ,80000,1.0,3.0,1494.0
1221,20,RL,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,8,4,4.0,Unf,1573.0,Ex,1578,0.0,0.0,5,7,840.0,Y,New,287090,2.0,5.0,3151.0
1222,20,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,0.0,Na,0.0,Gd,882,0.0,0.0,3,4,308.0,Y,WD ,97000,1.0,3.0,882.0
1223,120,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,7,4,4.0,GLQ,1368.0,Ex,1511,1.0,0.0,4,5,398.0,Y,WD ,246990,2.0,4.0,2879.0
1224,20,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,3,3.0,BLQ,1302.0,Fa,1128,1.0,0.0,3,6,480.0,P,WD ,154204,1.0,4.0,2430.0
1225,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,7,3,3.0,BLQ,1312.0,Ex,1312,0.0,0.0,3,6,495.0,Y,WD ,186000,1.5,4.5,2624.0
1226,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,5,3,3.0,Rec,630.0,TA,1302,0.0,0.0,3,6,264.0,Y,WD ,111750,2.5,5.5,1932.0
1227,20,RL,HLS,AllPub,Inside,Mod,NridgHt,Norm,1Fam,9,5,5.0,GLQ,2846.0,Ex,2696,1.0,0.0,5,10,958.0,Y,WD ,500000,2.5,5.5,5542.0
1228,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,Unf,628.0,Ex,1356,0.0,0.0,4,6,484.0,Y,New,177439,2.5,5.5,1984.0
1229,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,5,5.0,GLQ,1104.0,Ex,2184,1.0,0.0,5,10,836.0,Y,WD ,335000,2.5,5.5,3288.0
1230,60,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,7,3,3.0,ALQ,803.0,TA,1964,0.0,0.0,3,8,483.0,Y,WD ,205000,2.5,6.5,2767.0
1231,120,RL,HLS,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,8,4,4.0,GLQ,1312.0,Gd,1321,1.0,0.0,4,4,484.0,Y,WD ,212000,1.0,2.0,2633.0
1232,120,RM,HLS,AllPub,Corner,Mod,Crawfor,Street,TwnhsE,8,4,5.0,GLQ,1594.0,Ex,1646,1.0,1.0,4,5,525.0,Y,WD ,246000,2.0,4.0,3240.0
1233,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,7,4,4.0,GLQ,1260.0,TA,1260,1.0,0.0,3,6,598.0,Y,WD ,181900,2.0,5.0,2520.0
1234,50,RM,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,5,3,3.0,LwQ,926.0,TA,1316,1.0,0.0,3,6,484.0,Y,WD ,130000,1.0,4.0,2242.0
1235,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,2.0,Unf,264.0,Ex,1432,0.0,0.0,3,7,360.0,Y,WD ,132000,2.0,4.0,1696.0
1236,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,7,4,4.0,GLQ,779.0,Ex,1958,1.0,0.0,4,7,499.0,Y,CWD,220000,2.5,5.5,2737.0
1237,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,Unf,1753.0,Ex,1788,0.0,0.0,5,7,522.0,Y,WD ,236500,2.0,5.0,3541.0
1238,60,FV,Lvl,AllPub,Inside,Gtl,Somerst,RRA,1Fam,8,4,4.0,GLQ,832.0,Ex,1935,1.0,0.0,3,8,552.0,Y,New,263435,2.5,5.5,2767.0
1239,50,RM,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,6,3,3.0,Unf,1272.0,TA,1969,0.0,0.0,3,9,400.0,Y,COD,141000,2.0,6.0,3241.0
1240,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,Unf,847.0,Ex,1986,0.0,0.0,4,9,434.0,Y,WD ,213000,2.5,6.5,2833.0
1241,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,7,4,4.0,Unf,1214.0,Ex,1214,0.0,0.0,4,6,520.0,Y,New,179781,2.0,4.0,2428.0
1242,120,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,8,4,4.0,GLQ,1342.0,Ex,1342,1.0,0.0,4,6,550.0,Y,WD ,234250,2.0,4.0,2684.0
1243,20,RL,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,8,4,4.0,ALQ,1565.0,TA,2898,1.0,0.0,4,10,665.0,Y,COD,287000,2.0,4.0,4463.0
1244,60,RL,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,8,4,5.0,GLQ,870.0,Ex,2004,1.0,0.0,4,8,644.0,Y,WD ,257500,2.5,6.5,2874.0
1245,30,RM,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,1Fam,6,3,3.0,Unf,960.0,TA,986,0.0,0.0,3,5,180.0,Y,WD ,102000,1.0,3.0,1946.0
1246,45,RM,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,7,3,3.0,Unf,637.0,Ex,1108,0.0,0.0,4,6,280.0,N,WD ,139400,1.0,4.0,1745.0
1247,50,RL,Lvl,AllPub,Corner,Gtl,OldTown,Street,1Fam,3,3,3.0,Unf,672.0,TA,1214,0.0,0.0,3,6,936.0,Y,WD ,105000,1.0,4.0,1886.0
1248,20,RL,Lvl,AllPub,Inside,Mod,NAmes,Norm,1Fam,8,4,3.0,ALQ,2217.0,Ex,2217,1.0,0.0,4,8,621.0,Y,WD ,268000,2.0,6.0,4434.0
1249,80,RL,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,1Fam,6,4,4.0,Unf,697.0,TA,2201,0.0,0.0,4,8,432.0,Y,WD ,274970,2.0,6.0,2898.0
1250,120,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,7,4,4.0,GLQ,1220.0,Ex,1220,0.0,0.0,4,5,397.0,Y,WD ,180000,2.0,4.0,2440.0
1251,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,7,3,3.0,Rec,689.0,Ex,1378,0.0,0.0,4,7,360.0,N,WD ,161000,2.0,5.0,2067.0
1252,20,RL,Low,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,0.0,Na,0.0,Ex,930,0.0,0.0,4,6,308.0,Y,WD ,84900,1.0,3.0,930.0
1253,190,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,2fmCon,5,3,3.0,Rec,988.0,TA,988,1.0,0.0,3,5,264.0,Y,WD ,119000,1.0,3.0,1976.0
1254,20,RL,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,8,4,5.0,GLQ,1964.0,Ex,1964,1.0,0.0,4,7,892.0,Y,WD ,370000,2.5,5.5,3928.0
1255,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,Unf,1270.0,Ex,1270,0.0,0.0,4,6,524.0,Y,WD ,175900,2.0,4.0,2540.0
1256,90,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Street,Duplex,5,3,0.0,Na,0.0,TA,2240,0.0,0.0,3,12,528.0,Y,WD ,142953,2.0,8.0,2240.0
1257,120,RL,Lvl,AllPub,FR2,Gtl,Veenker,Norm,TwnhsE,8,4,4.0,LwQ,1494.0,Ex,1494,1.0,0.0,4,5,478.0,Y,WD ,279700,1.5,2.5,2988.0
1258,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Street,1Fam,5,3,2.0,BLQ,1179.0,Gd,1364,0.0,0.0,3,6,331.0,Y,WD ,132000,1.5,4.5,2543.0
1259,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Pos,1Fam,9,4,5.0,GLQ,1440.0,Ex,2153,1.0,0.0,5,8,736.0,Y,WD ,313000,2.5,5.5,3593.0
1260,50,C (all),Low,AllPub,Inside,Mod,IDOTRR,Norm,1Fam,4,3,3.0,Rec,637.0,Gd,1336,0.0,0.0,3,7,570.0,Y,COD,108000,1.5,4.5,1973.0
1261,60,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,7,4,4.0,Unf,746.0,Ex,1656,0.0,0.0,4,7,397.0,Y,WD ,165400,2.5,5.5,2402.0
1262,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Pos,1Fam,6,4,4.0,Unf,781.0,Ex,1499,0.0,0.0,4,6,473.0,Y,WD ,187000,2.5,5.5,2280.0
1263,60,RL,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,8,4,4.0,GLQ,1462.0,Ex,2794,1.0,0.0,5,9,810.0,Y,WD ,403000,2.5,6.5,4256.0
1264,60,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,6,3,3.0,LwQ,848.0,TA,2030,0.0,0.0,4,8,551.0,Y,WD ,195000,2.5,6.5,2878.0
1265,80,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,ALQ,1218.0,TA,1254,1.0,0.0,3,6,525.0,Y,WD ,158500,1.0,4.0,2472.0
1266,60,RL,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,8,4,4.0,GLQ,1065.0,Ex,1989,1.0,0.0,4,7,586.0,Y,WD ,255000,2.5,5.5,3054.0
1267,20,RL,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,5,3,3.0,Rec,1898.0,Ex,1898,0.0,0.0,3,7,484.0,Y,WD ,236500,2.5,5.5,3796.0
1268,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,988.0,TA,988,1.0,0.0,3,5,360.0,Y,WD ,129250,1.0,4.0,1976.0
1269,20,RL,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,7,3,3.0,ALQ,1501.0,TA,1801,1.0,0.0,3,6,484.0,Y,WD ,289000,2.0,3.0,3302.0
1270,90,RL,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Duplex,5,3,0.0,Na,0.0,TA,1872,0.0,0.0,3,8,484.0,Y,WD ,100000,3.0,7.0,1872.0
1271,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,GLQ,1531.0,Ex,2439,1.0,0.0,4,7,560.0,Y,WD ,275000,2.5,6.5,3970.0
1272,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,Unf,850.0,Ex,1764,0.0,0.0,4,7,560.0,Y,WD ,207000,2.5,5.5,2614.0
1273,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Street,1Fam,5,3,3.0,GLQ,864.0,Gd,1200,1.0,0.0,4,6,884.0,Y,WD ,146000,1.5,2.5,2064.0
1274,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,6,3,3.0,ALQ,494.0,Ex,1030,0.0,0.0,3,6,264.0,Y,WD ,116000,1.5,4.5,1524.0
1275,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,3,4.0,GLQ,1057.0,Ex,2034,1.0,0.0,4,8,645.0,Y,WD ,219500,2.5,5.5,3091.0
1276,120,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,7,4,4.0,Unf,1405.0,Ex,1405,0.0,0.0,4,6,478.0,Y,WD ,173000,2.0,4.0,2810.0
1277,20,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,3.0,ALQ,1134.0,Ex,1229,0.0,0.0,3,6,284.0,Y,WD ,135000,1.0,4.0,2363.0
1278,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,979.0,Ex,1932,1.0,0.0,4,7,610.0,Y,WD ,213000,2.5,5.5,2911.0
1279,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,6,3,3.0,Rec,967.0,TA,1299,0.0,0.0,4,6,494.0,Y,WD ,150000,1.0,4.0,2266.0
1280,120,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,7,4,5.0,Unf,1258.0,Ex,1402,0.0,2.0,4,7,648.0,Y,New,194201,1.0,3.0,2660.0
1281,120,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,7,4,4.0,GLQ,1346.0,Ex,1504,0.0,0.0,4,7,457.0,Y,WD ,181000,2.0,3.0,2850.0
1282,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,Rec,1442.0,Gd,1442,0.0,0.0,3,7,301.0,Y,COD,157900,1.5,5.5,2884.0
1283,60,RL,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,951.0,Ex,1779,1.0,0.0,4,7,586.0,Y,WD ,217000,2.5,5.5,2730.0
1284,60,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,8,4,4.0,Unf,1082.0,Ex,1953,0.0,0.0,4,9,1043.0,Y,WD ,252000,2.5,5.5,3035.0
1285,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,Unf,872.0,Ex,1909,0.0,0.0,4,8,529.0,Y,WD ,197000,2.5,6.5,2781.0
1286,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,Unf,868.0,Ex,1630,0.0,0.0,4,7,436.0,Y,WD ,189500,2.5,5.5,2498.0
1287,50,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,5,3,3.0,Unf,686.0,Gd,1250,0.0,1.0,2,7,280.0,P,WD ,116000,1.5,4.5,1936.0
1288,20,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Street,1Fam,6,3,3.0,ALQ,1328.0,TA,1328,1.0,0.0,3,6,528.0,Y,WD ,143000,1.5,4.5,2656.0
1289,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,876.0,TA,988,0.0,0.0,3,6,276.0,Y,WD ,119000,1.0,4.0,1864.0
1290,50,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,Rec,854.0,Fa,1278,0.0,0.0,3,6,240.0,Y,WD ,127500,1.0,5.0,2132.0
1291,60,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,6,4,4.0,Unf,858.0,Ex,1716,0.0,0.0,4,7,615.0,Y,WD ,200825,2.5,5.5,2574.0
1292,30,RL,Lvl,AllPub,Inside,Gtl,Edwards,Street,1Fam,2,3,3.0,Unf,498.0,TA,498,0.0,0.0,3,3,216.0,N,ConLD,35000,1.0,2.0,996.0
1293,60,RL,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,7,4,4.0,ALQ,1420.0,Ex,2840,0.0,1.0,4,8,1314.0,Y,WD ,292500,2.5,6.5,4260.0
1294,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,6,3,3.0,Rec,483.0,TA,987,0.0,0.0,3,5,280.0,Y,WD ,106000,1.5,3.5,1470.0
1295,30,RL,Lvl,AllPub,Corner,Gtl,Sawyer,Street,1Fam,4,3,2.0,Unf,660.0,TA,756,0.0,0.0,3,4,440.0,N,WD ,85000,1.0,3.0,1416.0
1296,20,RL,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,8,4,5.0,GLQ,1712.0,Ex,1712,1.0,0.0,4,8,701.0,Y,WD ,286500,2.0,5.0,3424.0
1297,120,RL,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,TwnhsE,6,3,4.0,ALQ,1069.0,TA,1069,0.0,0.0,3,4,440.0,Y,WD ,127500,2.0,4.0,2138.0
1298,20,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,7,4,4.0,Unf,1335.0,Ex,1335,0.0,0.0,4,6,575.0,Y,New,210400,2.0,5.0,2670.0
1299,120,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,8,5,5.0,GLQ,1518.0,Ex,1518,0.0,0.0,5,6,588.0,Y,WD ,274000,1.5,2.5,3036.0
1300,60,RL,HLS,AllPub,Corner,Gtl,Timber,Norm,1Fam,8,4,4.0,GLQ,920.0,Ex,1780,1.0,0.0,4,6,612.0,Y,New,264966,2.5,5.5,2700.0
1301,50,RM,Lvl,AllPub,Corner,Gtl,IDOTRR,Street,1Fam,4,2,3.0,Unf,771.0,Fa,1484,0.0,0.0,3,6,264.0,N,COD,50000,2.0,5.0,2255.0
1302,50,RM,Lvl,AllPub,Inside,Gtl,OldTown,Street,1Fam,5,3,2.0,LwQ,686.0,TA,1652,1.0,0.0,3,7,416.0,Y,WD ,139000,2.0,6.0,2338.0
1303,60,RL,Bnk,AllPub,Inside,Gtl,Veenker,Norm,1Fam,7,4,4.0,GLQ,1223.0,Gd,2503,1.0,0.0,4,7,564.0,Y,WD ,300000,2.5,5.5,3726.0
1304,80,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,8,4,4.0,GLQ,1952.0,Gd,2704,1.0,0.0,5,9,538.0,Y,WD ,345000,2.5,6.5,4656.0
1305,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,BLQ,1556.0,Ex,1592,0.0,0.0,4,7,484.0,Y,WD ,228000,2.0,5.0,3148.0
1306,80,RL,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,7,4,4.0,Unf,384.0,Ex,1394,0.0,0.0,4,7,400.0,Y,WD ,165500,2.5,5.5,1778.0
1307,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,4,3,3.0,Unf,686.0,Fa,1328,0.0,0.0,3,8,210.0,Y,WD ,107000,1.0,4.0,2014.0
1308,120,RL,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,8,4,5.0,GLQ,1593.0,Ex,1593,1.0,0.0,5,5,682.0,Y,WD ,286000,1.5,1.5,3186.0
1309,30,C (all),Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,4,3,3.0,Rec,720.0,TA,720,0.0,0.0,3,4,0.0,N,WD ,34900,1.0,3.0,1440.0
1310,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,Rec,912.0,TA,912,0.0,0.0,3,5,288.0,Y,WD ,115000,1.0,3.0,1824.0
1311,120,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,8,4,4.0,Unf,1273.0,Ex,1456,0.0,0.0,4,7,400.0,Y,WD ,215000,2.0,4.0,2729.0
1312,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,7,3,3.0,Unf,672.0,Fa,1944,0.0,0.0,3,8,216.0,N,WD ,179900,2.0,5.0,2616.0
1313,120,RL,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,TwnhsE,8,4,4.0,GLQ,1488.0,TA,1502,1.0,0.0,4,4,528.0,Y,WD ,212000,1.5,2.5,2990.0
1314,60,RL,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,1Fam,8,4,4.0,Unf,1074.0,Ex,2064,0.0,0.0,4,7,527.0,Y,WD ,250000,2.5,6.5,3138.0
1315,50,RM,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,5,3,3.0,Unf,1042.0,Ex,1576,0.0,0.0,3,8,225.0,Y,WD ,149000,1.0,4.0,2618.0
1316,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,3,4.0,GLQ,773.0,Gd,1658,1.0,0.0,3,8,431.0,Y,WD ,188000,2.5,5.5,2431.0
1317,30,RL,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,3,3,3.0,Unf,713.0,Ex,713,0.0,0.0,4,5,371.0,N,WD ,99800,1.0,3.0,1426.0
1318,70,RM,Bnk,AllPub,Inside,Gtl,OldTown,Norm,1Fam,7,3,3.0,Unf,718.0,Ex,2554,0.0,0.0,3,8,704.0,P,WD ,159500,1.5,4.5,3272.0
1319,80,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,GLQ,384.0,Ex,1374,1.0,0.0,4,7,400.0,Y,WD ,184500,2.5,5.5,1758.0
1320,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,5.0,Unf,1482.0,Ex,2574,0.0,0.0,5,10,868.0,Y,New,276000,2.5,5.5,4056.0
1321,160,RL,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,TwnhsE,6,3,4.0,ALQ,804.0,TA,1548,1.0,0.0,4,7,440.0,Y,WD ,155000,2.5,5.5,2352.0
1322,20,RL,Lvl,AllPub,Inside,Mod,Mitchel,Norm,1Fam,5,3,3.0,BLQ,1188.0,Ex,1404,0.0,0.0,3,7,504.0,Y,WD ,160000,2.0,5.0,2592.0
1323,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,ALQ,720.0,Gd,1440,0.0,0.0,3,7,480.0,Y,WD ,157500,1.5,5.5,2160.0
1324,20,RL,Lvl,AllPub,Inside,Mod,Mitchel,Norm,1Fam,8,4,4.0,GLQ,1679.0,Ex,1803,1.0,1.0,4,6,482.0,Y,WD ,285000,2.5,5.5,3482.0
1325,90,RL,Lvl,AllPub,Inside,Gtl,Edwards,Street,Duplex,5,3,3.0,ALQ,1272.0,Gd,2200,2.0,0.0,3,9,0.0,N,WD ,145900,3.0,7.0,3472.0
1326,80,RL,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,7,4,4.0,Unf,672.0,Ex,2037,0.0,0.0,4,8,472.0,Y,WD ,229000,2.5,5.5,2709.0
1327,20,RM,Lvl,AllPub,FR3,Gtl,BrkSide,Street,1Fam,4,3,0.0,Na,0.0,TA,896,0.0,0.0,3,4,280.0,Y,ConLD,79000,1.0,3.0,896.0
1328,50,RL,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,4,3,3.0,ALQ,1151.0,Ex,1281,1.0,0.0,3,6,580.0,Y,WD ,128500,2.0,3.0,2432.0
1329,60,RL,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,8,4,4.0,GLQ,1044.0,Ex,1976,1.0,0.0,4,7,885.0,Y,WD ,286000,2.5,5.5,3020.0
1330,60,RL,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,6,3,4.0,ALQ,945.0,Ex,1608,0.0,0.0,3,7,470.0,Y,WD ,189500,2.5,5.5,2553.0
